tweet_id,bio_id,text
1187032560418938881,C001098,"Thank you to the @ICEgov officer, who's out on the line, who's knocking on that door of MS-13, who doesn't know if he's going to meet a machine gun on the other side of that door, a machete, doesn’t know what they're gonna face, but is going through that door to keep us safe. https://t.co/GMn9T5ZzEO"
997586788062547970,S000344,"Senseless school shootings must stop.  We need reasonable gun safety legislation now.  See my statement on preventing gun violence below. 
https://t.co/XbAQydeHgE"
921113107556130817,T000468,Take it from @Captsully: Don't privatize the air traffic control system. https://t.co/1OutNOpBmB via @usatoday
1339372115062099968,P000449,"This is why the #COVID19 package I announced this week with a bipartisan group of members included additional funding to combat opioid addiction. 

It’s also why I’ve introduced new legislation, CARA 2.0, to help stem the tide of this nationwide epidemic. https://t.co/PWMaqVhsvu"
988809663922802689,W000779,My bipartisan wildfire funding solution w/@MikeCrapo liberates funding at the @ForestService for much-needed wildfire prevention work. This isn’t a blank check. The @ForestService needs to start immediately getting ahead of infernos threatening our communities. https://t.co/eExXim0TbV
978361782657081349,L000576,I enjoyed today's visit and touring the newly renovated classrooms! #MO07 https://t.co/Q9zC9MKWr4
1138177489983954944,K000385,YOUR tax dollars at work. #ThanksTrump. https://t.co/FH0PxPfjjs
1156730885196124160,W000817,"Immigrants are our neighbors, colleagues, and friends—and every bit as American as those who were born in the U.S. We need a rule-based immigration system that is fair, humane, and reflects our values. I've got a plan to make that a reality. #DemDebate2 https://t.co/LPDEESENgY"
890228401587404800,G000585,"This morning, President Trump conducted his latest policy roll out via Twitter this time assaulting our brave transgender service members."
1004369291817488384,C001114,"My bill now incorporates recommendations I received from several Native American Tribes, including the Navajo Nation in my district, to ensure Tribal governments can utilize the new program. #UtahWeek"
1207680265247703049,S001196,I want a complete and permanent restoration of the state and local tax deduction so that my constituents don’t face double taxation. And I won’t vote for a tax hike. I’m sure had she not been resoundingly defeated last year #TaxinTedra would eagerly vote for today’s tax increase.
1365705260522741777,K000394,"RESCUE OUR KIDS - we’re all ready for our kids to go back to school in-person, but we have to make sure our schools and teachers are ready. This bill will make sure we do it right."
1354098272634363904,P000096,"One of our top priorities in the new administration MUST be tackling the climate crisis head-on. 🌱🌎
https://t.co/AEp3Onq8zr"
913821734318559232,G000571,"When we treat others with aloha, amazing things are possible. Grab some tissues &amp; check out Michael+Tiffany’s story: https://t.co/CaoZt8O7T5"
1288576309669572608,C001087,". @RepAdamSchiff which Soviet bloc country are you going to accuse @realDonaldTrump and @HouseGOP of colluding with this time? Keep it up and maybe we can move to other former Communist states by POTUS's second term! #SchiffShow 
https://t.co/xF5DDfGJrZ"
1200120490859192320,C001055,My great staff and I wish you and yours a very Happy Thanksgiving! https://t.co/14ueDHwF7o
1061726251700895746,B001285,"I very much appreciate the support of my colleagues @tedlieu and @BradSherman, whose districts have also been impacted by the #WoolseyFire. Californians are resilient and working together, and we will help our communities persevere and rebuild. https://t.co/Dc8dhWuCwD"
1232315393550643212,G000565,The kid speaks the truth: “The reasoning behind my decision was simple: I couldn’t justify six-figure student-loan debt to enter an environment where some professors create an atmosphere hostile to the conservative values I hold and the politics I espouse.” https://t.co/MAWaiNEBqT
1138906731151613953,T000472,"Three years ago, members of the LGBTQ community were brutally murdered at #Pulse. I urge my colleagues to act on behalf of the 49 lives that were taken. Throughout #PrideMonth let’s honor their lives by fighting to end gun violence. #HonorThemWithAction https://t.co/0VwmMaEyqn"
1031316506062344193,S001197,"“But the best of all was when Lucy came rushing upstairs shouting out, ‘Aslan! Aslan! I’ve found Mr. Tumnus. Oh, do come quick.’” https://t.co/jbt5lJrRXG"
1176175356698681344,G000553,"Please watch ""The People vs. Donald Trump"" mock hearing and rally hosted by By The People. #ImpeachNow

https://t.co/Q1oO9ffnMM"
1103095777876996096,E000299,"I swore an oath to defend our Constitution. That’s why last week, I joined @HouseDemocrats in voting to protect the separation of powers by rejecting Trump’s #FakeEmergency. 

Now, it’s time for @SenTedCruz and @JohnCornyn to do the same. 

https://t.co/y5gUKxkCNF"
1360754015949246465,C001070,This case was not merely about the former President’s speech on January 6. This was about a pattern of conduct. It was about the former President’s autocratic leadership and calls for political violence throughout his presidency.
1159918016131284993,M001185,"We know Russia’s disinformation campaign is alive and strong but the Senate GOP continues to block election security measures.

The stakes couldn’t be higher. For the sake of our democracy - we must act. https://t.co/iXZ8vMwon0"
1258740867185197056,K000394,"The only way we're going to get people safely back to work is to put an end to this public health crisis. Later today, I'll be introducing two bills that will provide some economic relief to our neighbors and help put more New Jerseyans to work. https://t.co/bVRxlpnnnU"
970434270224404480,H001076,"I’m joining my Democratic colleagues in the fight to save #NetNeutrality because it is essential for consumers, entrepreneurs, and our economy as a whole. 
   
We won't stop fighting. We just need #OneMoreVote to restore a free and open internet. https://t.co/Ys7F8inSKP"
1085262410569662465,C000059,I’m honored to be named as the Ranking Member of the House Appropriations Subcommittee on Defense.  I thank @RepKayGranger for her support and look forward to building upon her success to ensure we do not lose momentum in rebuilding our military. https://t.co/tCRZ3uxVQ2
1280935642550190085,C001070,"Two months after Lebanon County Commissioner Jo Ellen Litz first put out the call for homemade face masks in her community, she has fostered an operation of Central PA seamstresses - and have distributed over 8,000 masks. #ThankYouPennsylvanians https://t.co/tN15ROQA35"
1068270104385867777,M001176,"Thank you, @SenatorTimScott, for this courageous stand. History will remember.  https://t.co/xo16XNXVvB"
1088125822429552642,S001217,"LIVE ALERT 🚨!!

I will be going live with @HARRISFAULKNER on @FoxNews today at 1:00PM to discuss the ongoing government shutdown, protests in #Venezuela and my sponsorship of a bill to impose term limits on members of Congress. 

Tune in!"
1249159806033813504,C001098,He shouldn’t go in swimming for...an hour. https://t.co/7tIntfYbxV
1003411045661204481,L000551,Trump continues to go after some of the world's most vulnerable: children and families who are fleeing violence and persecution in search of a new place to call home. It’s outrageous that this Administration refuses to keep families together. #FamiliesBelongTogether
1319272814516621312,C001084,Seems like just yesterday that @kwelkernbc was covering the news for @ABC6 in Providence. Wishing her luck as she prepares to moderate the final debate of the 2020 campaign. https://t.co/2a3xumckaA
1376975398949519362,B001274,"Biden wants to tear down the wall. He wants to import all these people who will struggle to make ends meet. They’re gonna be living off the backs of taxpayers &amp; Biden wants to give them amnesty &amp; citizenship so that they can win elections in perpetuity.

https://t.co/lfb6o2ejHk"
1138886093141663744,S001176,Democrats are failing to do their job. The House Judiciary Committee should be working to solve the border crisis—but instead all they're focused on is harassing and trying to impeach @realDonaldTrump. Time for them to move on and actually get things done for the American people! https://t.co/rsEWayikdQ
1060287920735694856,T000476,"Spouses in Military (SiM) Conference:
📅 Thursday, Nov. 8, 2018
⏰ 9AM – 3PM
📍 Kiwanis Rec Center, 352 Devers St., #Fayetteville, NC
More info: https://t.co/8hxJ1Eq4Ch #MilitarySpouse https://t.co/ICcR4UxNdu"
995037418217721861,S001184,"I’m grateful for the men and women who support our service members. Thank you for your bravery, sacrifice and service to our country!
 
#MilitarySpouseAppreciationDay #MilitaryAppreciationMonth https://t.co/LxIHF27pcP"
1357007479528374272,L000585,"Today I join the rest of the U.S. Capitol community and America to remember Capitol Police Officer Brian Sicknick as he lies in honor. Brian's service will never be forgotten, and my prayers are with his family and the Capitol Police. May Brian rest in peace. https://t.co/c9WtdrFQAH"
1039565322896977920,C000754,"Today we honor those we lost, we remember the heroic efforts of our first responders, and we celebrate the bravery of our armed forces. We never forget."
1173649821380612098,B001309,It’s a tough job being class president but somebody has to do it. https://t.co/cFqRn2esPO
976803959590531072,L000569,"Yet ANOTHER data breach. This week, Orbitz announced a possible data breach that may have exposed the credit card data of 880,000 consumers. https://t.co/CQM1xIu28Q"
1306983131749265412,B001308,Great to be with the Chenango County Historical Society to present them with a flag in honor of #ConstitutionDay. Thank you for all your work to keep our region’s history alive. https://t.co/jEr66kSET2
1139604973912805377,V000081,"No one should be deprived of preventative services because of their medical history. I will continue to work to strengthen and improve access to quality, affordable healthcare #ForThePeople. #HealthCareWeekend @HouseDemocrats https://t.co/VTG6sXaIK9"
1244784805381836805,W000819,"Good move by the @NCAA to grant spring athletes another year of eligibility due to the #Coronavirus outbreak.

These are tough times for everyone, including student-athletes. I’m glad to see they will have the opportunity to achieve their dreams next season. #StudentAthleteEquity"
1235221532797997056,C001123,Great to meet with @CAREALTORS to discuss investing in affordable housing in #CA39 and across our state. They shared their appreciation of my work to repeal the SALT cap to help encourage homeownership and lower taxes for CA-39 families. https://t.co/FnHx8WECHf
1288862218646323200,B001292,"Mitch McConnell's response to his own constituent who needs the $600 weekly enhanced unemployment benefit  - that he refuses to extend - to pay for her medicine is to tout a *one-time* $1,200 payment.

You don't have to be a math wizard to figure out what an awful answer that is. https://t.co/WpgSuODiaL"
926815046264528903,S001191,"Highlights from Oct.: #SeniorSafe Act passing committee, hosting our #BootsToBooks Student Education Fair, &amp; more. https://t.co/Ypqdc3akFb"
1048288587459022848,C001035,WATCH LIVE: Senator Collins speaks on her decision on how she will vote on the nomination of Judge Brett Kavanaugh to be an associate justice on the U.S. Supreme Court. https://t.co/S0pi1dQ4Zv
1218914006926118912,K000389,"An estimated 20,000 Americans are dying prematurely every year because of chronic exposure to wildfire smoke.

That number could DOUBLE by the end of the century.

Our nation must invest in bold climate action to save lives. 
https://t.co/D5vsBgatCN"
1237147401292378112,M001111,"I absolutely refuse to stand by and let President Trump raid funds from our military to finance his pet projects on the backs of our servicemembers.

My bill would make sure no president, including President Trump, can abuse their executive power. 
https://t.co/1Xvwf4YkCA"
1288537824455688197,H001083,"The American people need help now. We don't have time for this kind of partisan gamesmanship. We need to work together to deliver timely, targeted, and transparent help."
1298372687459504139,N000147,2/You can be sure I will hold him accountable to these promises. https://t.co/37hYbnlLKa
1169350758132801536,M001208,"National Republicans continue to accuse me of ""politicizing a mass shooting"" in the effort to keep our families safe.

My son was shot and killed in 2012, and I will not apologize for leading the fight on gun safety.

You can support my campaign here: https://t.co/bNBNohJCcz https://t.co/4N62wOFTOA"
1300188867371376642,B001296,"This is obviously wrong on cheesesteaks. But overall, while I’m a proud Philadelphian and Pennsylvanian, there’s probably no other state I spend more time defending than beautiful NJ. @NJGov #JerseyShore https://t.co/y67QlUAoEn"
1017059054357811200,B001292,"Small children have been separated from their mothers for so long that they don't recognize them.

This is just so cruel and heartless, and the Trump Administration is still doing it. They never had any intention of helping these people. https://t.co/7fx6qSK1QN"
1368959159585083397,L000570,"The #AmericanRescuePlan will invest in every corner of New Mexico and make a positive difference in the lives of New Mexicans who are struggling. 

This historic legislation will empower New Mexicans to recover and rebuild. 

https://t.co/dpzkt0WMpa"
1073730937760952320,L000570,Our nation will be judged by how we treat the most vulnerable among us. I’m joining with my Congressional colleagues to demand answers from this administration about how a young child died in CBP custody. https://t.co/Ujx3LtdHUq
954393697474502661,B000944,"I’m joining Republicans and Democrats who are calling on Leader McConnell to keep the government open with a clean CR for a few days and allow us to pass a solution that gives Ohio businesses, military installations and families the certainty they deserve. -SB
MORE: https://t.co/zzZcWizwzd"
1179868033566826496,M001200,Thrilled that this wonderful program is being launched @vcusoe! The Center will be crucial to diversifying our teacher workforce and addressing our teacher shortage. I am excited to see the positive impact this program will have on schools in Virginia and across the country. https://t.co/WGTuZCdMUn
925418780523671552,L000576,That other plot – to bring down Trump https://t.co/lUjOS0KaKL via @worldnetdaily
955890431811825665,T000467,In #Emporium #CameronCounty with employees at  Embassy Pressed Metal #Manufacturing #CTE https://t.co/Cui1olMPLh
1312902708467249152,D000623,Thank you to the entire @ContraCostaFire crew for keeping our community safe during these unprecedented fires. You are true heroes. https://t.co/6ZdCwUTa9G
1331747599989272577,R000614,Why doesn’t Cuomo go enforce his own asinine policies? https://t.co/SwV32p9aFV
1351606945745088513,M001196,"@robertwolf32 @MikieSherrill @PaulRieckhoff @JasonKander Thanks for your support, Robert. Proud to work with a growing number of veterans of our recent wars who know what it means to stand up for American values."
1062844528019808267,A000360,Tennessee is fortunate to have such great leaders now serving our state in Congress. https://t.co/HWJhCbLa1K
1270521061512114176,J000298,"Facial recognition software has been weaponized by police forces against Black people across the country.

This decision by IBM is a good first step. Let’s make sure other companies like @Amazon follow suit. https://t.co/dX9fAUGaXN"
1295858270746415106,M001169,"For instance, Congress has abdicated its responsibly to declare and oversee war, with disastrous consequences (eg Iraq, Afghanistan, Yemen, Libya). https://t.co/J97n4JsEkc"
1314233513407807490,L000593,"In order to fight climate change, it's critical we reduce greenhouse gas emissions. Public lands are ripe with opportunity for environmentally-responsible renewable energy development, but Trump would rather make harmful deals with the oil &amp; gas industry.
https://t.co/jX9HmcAwI0"
1129442145809686528,B001286,This GIF says it all. I’m proud to have voted YES on the #EqualityAct today. https://t.co/duXNuNyX5R
985066933778202626,H001050,Please pay attention to the #hiwx and drive safe. #hitraffic https://t.co/ctogjRPhBx
1048729677056102400,W000797,"As we see, elections have consequences. So does voting to put an accused sexual assault perpetrator on our highest court. Millions of women, assault survivors and men of conscience will not soon forget the injustice that today’s confirmation vote represents."
1038068153916502016,B001296,"First, the Trump admin tore apart families at the border.
Next, they missed court deadlines to reunite them.
Now, they’re changing longstanding policy in order to detain families indefinitely, upending a 20-year ban on the indefinite detention of children.
Simply outrageous."
943478975027871744,B001288,.@CoryBooker Statement on Passage of GOP Tax Plan: https://t.co/fLIID7gCn9
1034842448411992064,K000367,"New staggering numbers confirm that 2,975 people lost their lives in Puerto Rico, compared to the 64 reported in the official death toll. This report reveals the true scale of the tragedy. We cannot forget the people of Puerto Rico- we must help. https://t.co/6TLu3XaPBH"
1117502784817942528,B001299,Nearly half of our servicemembers have left or thought about leaving the service because of poor education options for their children. Listen to my full remarks on how Congress and the @USNavy can do more to support #MilitaryFamilies in their educational pursuits👇 https://t.co/omEL678k9o
932314091762475009,L000560,"Cindy, the GOP's average single mom with one child ""saving"" $700 in taxes can spend half of it in Ivanka's centerpiece idea! Thanks, Ivanka! https://t.co/kNUbo8Ou9F"
1239315064676659200,T000480,"I hope you will join me and millions of other Americans as we lift our nation up in prayer today. #NationalDayOfPrayer

“God is our refuge and strength, a very present help in trouble.” Psalms 46:1"
1256189895242125312,B001309,Thank you Richard. https://t.co/Qc1iYirqN6
1217174548841365506,B001291,It’s official: The U.S. Space Force now has it’s first-ever Chief of Space Operations – General John “Jay” Raymond – an obvious choice! This is a great step as @realDonaldTrump's  vision for America’s #SpaceForce becomes even more of a reality. https://t.co/qNadBtVIdo
970771001591123968,L000582,Today marks six months since #Trump terminated #DACA &amp; set into motion a crisis he &amp; GOP leaders have prolonged. Americans agree that #DREAMers should have a pathway to citizenship. It's time for Congress to come together to #ProtectDreamers.
1363527739295195140,P000048,"#ICYMI: I joined Harris Faulkner to discuss the once-in-a-generation storm, #TXenergy, and the importance of our country continuing an all-of-the-above energy approach. Watch below:
https://t.co/BCOxY7Tyhx"
1010535917084389376,C001047,Thinking today of all the loss &amp; destruction our state experienced two years ago but also remembering the incredible generosity &amp; compassion we saw in the flooding's wake. It's that WV spirit &amp; determination that I know will to move us forward as we continue working to recover.
1002982430628810752,F000062,Last week’s resounding vote to legalize abortion in Ireland shows that access to health care for women is not a political issue. Men and women together voted to ensure women can make their own choices about their bodies and their health care.
1271410418712489984,M001165,"As long as this nation still believes in the rule of law, there must be consequences for looters and Antifa. https://t.co/GH0lNKFLMp"
973196901494525952,G000583,"New Jersey families and businesses need tax relief, especially after the Tax Hike Bill took a two-by-four to our state. My Tax Cut Plan would restore the value of the State and Local Tax Deduction. (1/2) https://t.co/g19iOI9zZt"
1081394851617267712,B001302,"....that I take this obligation freely, without any mental reservation or purpose of evasion; and that I will well and faithfully discharge the duties of the office on which I am about to enter. So help me God."
1362843522857107456,N000002,"Climate change is a global threat that we can only meaningfully combat with global action.

After four years of climate denialism from the previous administration, I'm proud that the United States is once again leading the international effort to save our planet. https://t.co/2w9lUs6R17"
1141345976415870976,H001067,"⬇️ Please share ⬇️

The Cape Fear Valley Blood Donor Center says critical Type O blood could be depleted within days, and people are being urged to donate Type O Blood.

From @fayobserver: https://t.co/qwB8KSEWw2"
1108371158871752704,D000610,"Budgets are statements of priorities, and the #TrumpBudget makes clear the President's priority isn't protecting health care access for low-income children and families, seniors in nursing homes, and people with disabilities."
990034769705611264,C001112,"I’m proud to join my colleagues in voting to pass the Disaster Recovery Reform Act today, with overwhelming support from both sides of the aisle.  https://t.co/OkelXNLMMz"
989224355044515841,D000619,"Glad to talk about the great work Congress has done to combat human trafficking at the @americanmothers Convention yesterday. Thank you Andra Elbert &amp; Lisa Nieves, from Taylorville for the invitation &amp; Tonya Stafford, a human trafficking survivor, for sharing her story with us. https://t.co/K4VXtDkgUK"
1038557845044776962,P000449,"This month is National Alcohol and Drug Addiction Month. If you or a loved one is struggling with addiction, there’s always help. In #Ohio call the hotline 1-877-275-6364. You don’t have to do this alone."
1105901479896989697,R000515,"During this hearing I talked about my bill, H.R. 1499, which prohibits the practice of “pay-for-delay,” in which brand name drug companies compensate generic drug manufacturers to delay the entry of cheaper drugs into the market. Watch here: https://t.co/gsWoMNsvvu https://t.co/FzbsXxT4hO"
938914689974722560,B000944,"Hear that sound? It's Wall Street executives popping champagne, as they watch the @CFPB turn from Ohioans' cop on the beat to the banks' butler. https://t.co/u2wdU5Hd6y"
1132849652351455232,O000172,"🎶We need a Green New Deal/
To save our planet for sure/
Lots of sun and wind power,
Will help us endure! 🎶

Jerry is 97 years old and dedicates his Instagram to spreading joy and acts of kindness. This is his second song of support, and he writes them himself! 😭"
1119245080269873153,M001206,"As a proud SUNY alum myself, it was an honor to tour the @Brockport campus and chat with students yesterday. Just another one of our community’s incredible educational institutions. Thanks for showing me around and I look forward to being back soon! https://t.co/z4okDC47xl"
1309952135430320128,V000081,"The number of uninsured Americans is growing. Now more than ever, it's clear: We need Medicare for All. 
https://t.co/MyOwLkAwAy"
1003039304736702464,K000389,Losing #NetNeutrality would have implications far beyond higher prices and slower speeds. The internet is where marginalized communities can organize and make their voices heard. That platform will be lost unless we save the open internet. https://t.co/muGBb3kZUO
1273619172996628480,D000622,"I had a good call w/@IHAhospitals, IL hospital leaders, @SenatorDurbin, @RepRobinKelly &amp; @RepBillFoster. I'm grateful for the doctors, nurses &amp; all hospital workers. I’ll keep working to ensure they have the support &amp; resources needed during #COVID19 https://t.co/4GXwcrRwhN"
1177214359367553024,R000577,I can’t believe my Republican colleagues are going to ignore this. Would they if our President was an Democrat? https://t.co/SOn1eWfYsC
1278820300176711681,M001190,"Christie and I are praying for the Oklahoma Highway Patrol troopers who were injured today as well as their families. 

https://t.co/4MR3zGWlYe"
1376651790167474182,B001248,"Today, I went to the border with fellow members of the #TexasDelegation because it is important to see what is happening first hand. Congress must work together to provide real solutions that will secure the border and protect Americans. https://t.co/uenYuZXAjl"
1141801853010751490,S001181,"Legislation to combat PFAS exposure, including my bipartisan bill w/@senrobportman, passed a key committee hurdle. NH &amp; impacted areas across the nation deserve decisive action to stop exposure to PFAS. This is an important step to help meet that goal: https://t.co/3qQLAErcst"
913369282276405249,C000984,"@realDonaldTrump @biogen Whatever you do today, please read this terrific letter from @KEI_DC.  Lays it all out for you. https://t.co/ebSVv1MkDf https://t.co/jwc0pPKoXA"
915328552912015360,P000608,That can't be the last word. Either he admits a serious breach of public trust and assures it won't happen again or he faces punishment. 8/8
1341206149442498560,F000467,"While I supported this deal reached by the House, Senate, and White House, it is my sincere hope that the next Congress and Administration will provide additional help to the families, businesses, and local Iowa communities who will still need it. #IA01

https://t.co/HDlhTuTAiZ"
1265695722046992384,H001076,"Extending passenger rail from Boston to Nashua and Manchester would provide a significant economic boost. Learn more about the bipartisan legislation I introduced with @SenJohnThune to improve and develop railways:
https://t.co/IlwghpthoN"
1139566762607988736,C001123,"Congratulations to Orange County’s Brig. Gen. Laura Yeager, who will be the first woman in history to lead a @USArmy infantry division. It's inspiring to see her accomplishments and I look forward to seeing more trailblazers like her in the military! https://t.co/BOmwhFZnoR"
1209841008734855169,R000609,"“For unto you is born this day in the city of David a Savior, who is Christ the Lord.” - Luke 2:11

Merry #Christmas to all from the Rutherford family! https://t.co/CICT9zppKW"
1128064063311945732,W000797,"This afternoon I joined @juanmadaza, @RepFrenchHill, Catalina Ortiz and Juan Sebastian Gonzalez for a critical discussion at @ConcordiaSummit about bipartisan support for the future of Colombia. https://t.co/pvEjmJPnw3"
1131307942622441473,I000055,"Robocalls are a nuisance, and I’ve joined an effort to block the most abusive of these calls by co-sponsoring the 'TRACED Act.' @Georgia_AG Chris Carr has endorsed the bill, too. https://t.co/CtRC81XTrG"
1335713174524469249,B001243,"A vote for Jon Ossoff is a vote for the Communist Chinese regime. 

Vote for @KLoeffler and @Perduesenate to continue holding China accountable. #GASen"
1277332404710133761,T000481,"Even during your family's tradegy, you still fight @4noura. Habibty, we all are praying for justice and truth. Your cousin deserves it. https://t.co/Efs3QgzApv"
1353432615253020672,T000460,Napa County residents – be sure to take a moment to visit the county’s Coronavirus webpage and find out when you can sign up to receive your vaccination: https://t.co/540RY0mQc4.
1204425118228893696,B001296,"In addition to access to hundreds of books, Philadelphia residents can now experience many of the cultural sites the city offers for free. https://t.co/OxbKg4oHt0"
1045039684030803968,H001052,Thank you @NFIB for the Guardian of Small Business Award! I am committed and will continue to support efforts to reduce the tax and regulatory burdens faced by our small business employers. https://t.co/ypa3GDeH6V
1323324746394603520,B001281,"I ❤️voting.  

Pass it on. #YourVoteMatters"
1153791914480566275,C001103,"This week on Buddy's Briefing:

Ending robocalls and hopefully putting an end to the Mueller Report saga. https://t.co/RPkKGMcVVs"
1160900568434561024,S001217,"There are reports that @NicolasMaduro might dismantle the last democratic institution left in #VZ. This is the latest step by Maduro to silence opposition and dissent. 
 
The international community needs to see Maduro for what he is: a tyrant and a dictator. https://t.co/wbMDZ8gYyR"
1203141076065902592,D000563,I am glad the Senate came together for this overdue but important action to permanently fund historically black colleges and universities and other minority serving institutions. https://t.co/tQXnPnDBqr
1264682622925647875,G000359,"#CapitalOnesTheMatch 

A lot of fun to watch.  

Bad golf for a good cause.  

The trash talking is better than the golf.  

What a great event! 🏌🏻‍♂️"
1315307788688666624,L000594,"With leaders like @GovKemp &amp; @GBI_GA at the helm, GA is tackling the gang crisis head on.
 
Proud to work with these local leaders &amp; my colleagues on the Cracking Down on Gangs &amp; Deporting Criminals Act to take a firm stance against criminal gangs &amp; help keep GA communities safe. https://t.co/H2UvDivVKh"
1115061234204852229,B000574,"About time! 

History will not be kind to the despicable things done to our immigrant communities under her watch. https://t.co/xHE0Z1Y77G"
1308847081772265477,H001080,"It's taken over six months for the officer responsible for #BreonnaTaylor's death to be investigated and charged. Even now, the indictment doesn't #SayHerName. This is not acceptable; our system has failed Breonna. In her name, we march for justice. #BlackLivesMatter"
1265708664201117701,K000380,Watch live as @NASA astronauts @Astro_Doug and @AstroBehnken embark on their adventure to space. 🇺🇸🚀#LaunchAmerica https://t.co/ddCgtdPlse
1187109226310713344,C001063,"On National School Bus Safety Week, I want to thank all the school bus drivers in the 28th District and around the country for driving our children to and from school. Be sure to get to know your child's driver and thank them for their service. https://t.co/QFyPu12rbk"
1087374463979659264,P000597,"Joining @MaineNAACP today to celebrate Dr. Martin Luther King's legacy &amp; discuss his advocacy for economic justice. In this Congress, I'm excited that we will bring this issue back to the forefront, w/ open debates on the min wage, pd family leave, student loan debt &amp; more. https://t.co/qrj9ldt6Kl"
995688625302990848,B001300,Happy Mother’s Day to my amazing mom. She sacrificed so much for me and my brothers &amp; sisters. Her example pushes me forward every day. Thanks mom! #MothersDay https://t.co/JGXePbeHRR
1202681888395202560,B001288,"Love, empathy, and compassion are not contrary to fighting the good fight. No, they are the necessary ingredients we need to defeat Donald Trump.

You want to bring a fight—you bring people together. https://t.co/dguNTYJS6o"
1223306686917640194,W000827,"2/2: This past summer I teamed up @RepColinAllred to encourage @DeptVetAffairs to acquire a recently closed hospital in Garland that would expand the Department's ability to provide care to an additional 184,000 veterans that are proud to call North Texas home. https://t.co/PMqLoQokIi"
1088247517374951424,O000171,"Yesterday, I voted to pass the NATO Support Act, reiterating Congressional support for the North Atlantic Treaty Organization. Threats to pull out of NATO are dangerous and reckless; we must protect our commitments to international allies. #AZ01 https://t.co/uTX4P7UwrF"
1110912716674400266,I000055,It was a pleasure to present Will Dent on my staff with @NACHC's 2019 Capitol Hill Health Center Hero award Tuesday for going “above &amp; beyond” to push forward community health center policy priorities. Georgia’s 135 community health centers provide critical services to our state. https://t.co/hJ55uFOCXZ
893168959666737153,R000435,Tragic news: father of bright young lady from #Afghanroboticsteam killed in ISIS attack. Was honored 2 meet the team last month. https://t.co/ObMB6JqN1c
1073595885706194945,B001281,"""The President is the leader &amp; he's got to get everybody in a room and lead. When they talk about a shutdown, they'll be talking about the President. They won't be talking about who is the head of the House or Senate."" - @realDonaldTrump, 9/30/2013.

7 days until #TrumpShutdown. https://t.co/D5wZqtICe0"
915956589340839938,V000128,"@SenFeinstein Some try to trivialize efforts to reduce gun violence by calling it ""political."" Most Americans call it common sense."
1123700801300586497,K000388,"@LAWoodwardMD, Brian L. Rutledge PHD, MHSA, Chief of Staff, Office of the Vice Chancellor, and Kristy Simms, UMMC Govt. Relations, came to our DC office today.  UMMC's mission to deliver world-class medical care for every patient, every day is a profound achievement for MS. #MS01 https://t.co/HwLG85e83H"
1291579619985031174,L000589,"🚨 Woo Hoo! I surpassed 100,000 votes in Tuesday's primary election! Thanks to my supporters, that is more votes than any other candidate for the U.S. House of Representatives in Arizona! Let's keep up the momentum! 🚨 https://t.co/Z5NlNpWYVn"
1048656310781325312,M001169,"We're 30 days from election day. 

30 days to do something about the frustration and anger of this week. 

30 days to change Congress. 

30 days to fight back.

Let's go ➡️ https://t.co/uzZkuKHT4Z"
1244758717570187264,S001201,"""Non sibi sed patriae"" - Not self but country.

Today, the @USNSComfort and her crew of officers, sailors, doctors, nurses, and corpsmen arrived in New York Harbor to help ease the strain of the COVID-19 pandemic. https://t.co/6tN91X83qy"
960893455395360768,P000034,"Great story of heroism from a @NJSP trooper. #NeverOffDuty.
https://t.co/35GSM0mbYo"
1280132483309277186,G000582,"“Entiendo y agradezco el sacrificio que nuestra gente hace al aportar lo que puedan a mi campaña. Estoy sumamente agradecida de tus aportaciones. Juntos y con Dios por delante, lograremos continuar la recuperación de la isla y la ruta a la Igualdad!” @Jenniffer2012 https://t.co/MzieeEElRN"
1180685239603142656,B001311,@mjrusher Name was Wrong Dan.
1156282405373788163,S001209,"Great to sit down with Tammy Collins from the Orange County Chamber of Commerce! 

Orange County is home to more than 800 businesses. Today, I enjoyed the opportunity to learn more about how this organization is supporting economic growth across this amazing community. https://t.co/VHurJsvGI3"
933446191781642240,O000170,"Bob Chisolm is a hero, a leader, and the example we all need. Take a look at his remarkable story. https://t.co/zQyg0b85Gs"
918962804647870464,R000570,We're united by a goal to help people in the middle get real relief. We are lowering rates so people can keep more of what they earn. https://t.co/kolDakC4jT
964246885186920448,M000639,"This failure lays squarely at the feet of ethno-nationalist Republicans. Subjecting immigrant youth to this public shaming is evil, destroying every attempt at compromise is irresponsible &amp; spending political capital to decimate immigrant families and communities is un-American."
1249734496011812864,L000581,"Each day, USPS employees report to work to deliver Americans their mail and essential packages while also prioritizing the delivery of desperately-needed medical equipment to health providers across the country."
1078457912052379648,G000552,Tune in to @foxandfriends tomorrow morning at 5:15AM CT! Will weigh in on the breaking news this week &amp; what’s in store for #Congress in the New Year! @FoxNews
1284910878089977868,V000132,"Grocery workers &amp; other essential workers need access to appropriate mental health services. In Congress, I will continue to support legislation that strengthens our mental health system to ensure we get through the #COVID19 pandemic. #HealthEquity     
https://t.co/Y3F3QGxLuA"
1039923384027631617,V000131,"The @NCJW supports our Resolution to make September National Voting Rights Month. Together, we ensure everyone is registered to #VOTE! https://t.co/iAwJSJDv0V"
895313743676137472,S000185,Investments in #SummerJobs progs are needed to ensure our nation’s at-risk youth have the chance to reap the benefits of a good #summerjob.
